train/funny-girl-dvd-video-00171041.jpg 0.288235,0.269536,0.241354,0.482416,0.392816,0.482416,0.176442,0.406645,0.468547,0.424686,0.248567,0.338090,0.363966,0.348915 256.0085,586.5005,28.9106,480,0.56626 0
train/along-came-polly-00114131.jpg 0.314670,0.269795,0.192581,0.329278,0.440059,0.530859,0.116688,0.415198,0.433460,0.444939,0.152984,0.296232,0.400462,0.302841 189.7679,463.9001,1,410.9891,0.62289 0
train/schindlers-list-00129261.jpg 0.363591,0.172636,0.229722,0.524291,0.476866,0.467405,0.162787,0.632890,0.600438,0.550148,0.229722,0.353635,0.528354,0.338121 1,456.9723,1,480,0.53333 0
train/giant-side-a-00062831.jpg 0.347805,0.260830,0.301952,0.687493,0.439512,0.632439,0.269855,0.568211,0.577071,0.545272,0.306537,0.361761,0.549560,0.357173 228.0939,675.4429,1,480,0.53333 0
train/along-came-polly-00028401_2.jpg 0.465552,0.293514,0.353875,0.604625,0.616073,0.871986,0.208210,0.643514,0.596651,0.682403,0.276187,0.429625,0.591795,0.444208 218.3251,692.4002,1,480,0.53333 0
train/along-came-polly-00036981.jpg 0.285107,0.232458,0.229113,0.545343,0.548607,0.594746,0.186294,0.476179,0.492613,0.469592,0.209351,0.354319,0.423444,0.301622 132.031,348.8553,70.9655,396.2018,0.78471 0
train/american-wedding-unrated6x9-00014951.jpg 0.232251,0.241854,0.130228,0.564293,0.396805,0.623517,0.176303,0.475458,0.419842,0.501779,0.219087,0.337270,0.383640,0.340560 167.3219,452.6253,6.2034,434.1585,0.5968 0
train/hitch-00003361.jpg 0.309119,0.228249,0.439268,0.545426,0.196558,0.679345,0.456856,0.478467,0.224699,0.527805,0.400575,0.330451,0.242286,0.351596 158.0773,495.0435,9.084,480,0.54247 0
train/collateral-disc1-00080051.jpg 0.240351,0.272236,0.209856,0.313020,0.379277,0.615501,0.159029,0.442169,0.402996,0.493149,0.243740,0.333412,0.382665,0.340210 375.6296,704.5067,3.1319,480,0.53571 0
train/million-dollar-baby-disc-00011871.jpg 0.337151,0.225339,0.251471,0.548144,0.383286,0.574495,0.146020,0.478972,0.399762,0.508617,0.205336,0.330745,0.389876,0.353802 92.4575,327.9156,32.0387,385.2261,0.72278 0
train/giant-side-a-00108871.jpg 0.449655,0.200192,0.235025,0.533452,0.592742,0.600103,0.260576,0.436037,0.608073,0.466800,0.332120,0.266844,0.577411,0.297606 1,481.4779,1,480,0.53333 0
train/funny-girl-dvd-video-00161821.jpg 0.278713,0.268611,0.232777,0.564276,0.334491,0.574131,0.239340,0.455865,0.386989,0.469006,0.249183,0.324459,0.370583,0.317889 426.1436,702.5303,35.3848,449.9648,0.61601 0
train/casino-royale-00039611.jpg 0.311491,0.222651,0.475570,0.758472,0.183510,0.742035,0.491977,0.584248,0.186791,0.574386,0.446035,0.373865,0.219607,0.331130 291.6884,565.0234,41.3051,451.3075,0.62287 0
train/hitch-00006221.jpg 0.319824,0.239988,0.269815,0.526602,0.353164,0.533267,0.216471,0.499940,0.403174,0.483277,0.223139,0.356634,0.383170,0.336637 35.8866,322.5504,56.4534,480,0.603 0
train/daredevil-disc1-00050961.jpg 0.302598,0.203001,0.242252,0.649364,0.346181,0.625871,0.148381,0.538612,0.476930,0.521832,0.151734,0.320465,0.456815,0.333889 240.9039,484.8952,1,360.3034,0.71051 0
train/battle-cry-00136671.jpg 0.248440,0.289466,0.287803,0.637882,0.422293,0.509691,0.245160,0.522839,0.448535,0.391361,0.209077,0.332196,0.373090,0.259884 445.9013,720,19.1107,474.4615,0.56097 0
train/giant-side-a-00123441_2.jpg 0.331525,0.197547,0.468807,0.497392,0.230370,0.501005,0.465194,0.403465,0.226757,0.417915,0.432680,0.269799,0.259272,0.277024 55.751,407.3669,1,480,0.53333 0
train/2-fast-2-furious-00104261.jpg 0.304714,0.213227,0.127484,0.716025,0.350663,0.735743,0.140612,0.561571,0.435996,0.554998,0.193125,0.361109,0.409740,0.364395 99.5892,359.3371,34.4763,424.0983,0.65536 0
train/monster-in-law-d1-00047051.jpg 0.428213,0.254772,0.283953,0.561717,0.613046,0.629425,0.288461,0.480467,0.558948,0.498522,0.333542,0.358592,0.518375,0.336022 69.5417,509.2534,1,480,0.53333 0
train/mi2-00062771.jpg 0.277897,0.235926,0.202297,0.651005,0.452107,0.581825,0.199010,0.519234,0.452107,0.459937,0.215445,0.338048,0.392941,0.311694 69.75,339.6288,13.3457,418.1638,0.63082 0
train/monster-in-law-d1-00050911.jpg 0.368076,0.321040,0.277288,0.751891,0.525760,0.627423,0.286845,0.608274,0.621326,0.589125,0.320293,0.402423,0.563987,0.359338 284.7185,720,1,480,0.53333 0
train/ten-commandments-disc1-00061311.jpg 0.348497,0.141428,0.214489,0.478928,0.440388,0.475092,0.229804,0.352365,0.428902,0.363871,0.271921,0.210462,0.428902,0.233473 284.3271,655.5338,1,477.1003,0.53657 0
train/2-fast-2-furious-00059061.jpg 0.311013,0.239895,0.403156,0.648426,0.149763,0.628658,0.413029,0.533115,0.202416,0.496874,0.393284,0.338733,0.235324,0.332144 487.0953,698.1078,31.4323,347.9515,0.80625 0
train/monster-in-law-d1-00036551.jpg 0.333155,0.235247,0.186934,0.666718,0.340118,0.673678,0.211305,0.517095,0.402784,0.541452,0.228712,0.343115,0.416710,0.363992 244.787,583.3491,1,480,0.53333 0
train/funny-girl-dvd-video-00024431.jpg 0.446499,0.284670,0.354639,0.757388,0.521657,0.661171,0.241902,0.640255,0.521657,0.564955,0.266955,0.431088,0.500779,0.389254 54.8309,439.9659,26.6483,480,0.56344 0
train/giant-side-a-00049771.jpg 0.259600,0.249730,0.134186,0.546541,0.348710,0.493774,0.117684,0.454200,0.319006,0.431114,0.153988,0.325582,0.299204,0.325582 1,180.4781,79.1811,383.5554,0.83832 0
train/schindlers-list-00018341.jpg 0.374723,0.183491,0.356472,0.475217,0.425825,0.497097,0.192216,0.467924,0.487877,0.460631,0.225067,0.263716,0.440425,0.292888 293.6214,618.3828,1,439.5451,0.58242 0
train/schindlers-list-00058171.jpg 0.255912,0.249910,0.196841,0.534775,0.433123,0.698052,0.228114,0.593833,0.485244,0.552145,0.214215,0.378447,0.433123,0.378447 219.924,522.2028,51.258,480,0.59571 0
train/monster-in-law-d1-00016111.jpg 0.392529,0.288778,0.305848,0.640898,0.342345,0.732358,0.328659,0.558585,0.456399,0.599741,0.310410,0.389384,0.506583,0.407676 244.2708,690.0482,1,480,0.53333 0
train/2-fast-2-furious-00019881.jpg 0.307727,0.262790,0.145986,0.686961,0.367142,0.765876,0.086571,0.627774,0.499176,0.667232,0.139384,0.361434,0.456265,0.374587 337.9421,575.2532,65.4467,421.4133,0.71715 0
train/battle-cry-00115071.jpg 0.406547,0.296745,0.223541,0.648011,0.413867,0.527263,0.183280,0.534581,0.454128,0.417493,0.245502,0.388220,0.406547,0.347971 96.5294,450.6796,4.1837,480,0.53689 0
train/hitch-00056551.jpg 0.308483,0.210070,0.140412,0.707081,0.446895,0.720247,0.147003,0.529342,0.460077,0.549091,0.193140,0.318688,0.423826,0.341728 456.821,696.7656,100.7009,460.6173,0.70931 0
train/diehard2-dts-00067971.jpg 0.375428,0.242280,0.193266,0.738180,0.506110,0.785786,0.153665,0.623131,0.616991,0.607262,0.205146,0.397001,0.525910,0.397001 274.2271,660.3796,1,480,0.53333 0
train/irma-la-douce-00016191.jpg 0.229388,0.277581,0.457046,0.699569,0.120507,0.627040,0.453747,0.524840,0.196394,0.518246,0.427352,0.340220,0.226088,0.350110 317.6956,537.8906,50.5903,380.8827,0.77273 0
train/monster-in-law-d1-00113241.jpg 0.412942,0.374081,0.192184,0.621894,0.444478,0.680468,0.133616,0.599366,0.597657,0.648929,0.286794,0.432655,0.543594,0.423644 132.5384,432.8124,152.0233,480,0.77817 0
train/irma-la-douce-00040391.jpg 0.347572,0.303620,0.233993,0.599310,0.408148,0.671337,0.196133,0.470419,0.495226,0.584146,0.249137,0.345320,0.438436,0.398392 354.953,696.3204,36.6734,480,0.57615 0
train/american-wedding-unrated6x9-00003831.jpg 0.321121,0.230571,0.158338,0.651506,0.367630,0.505670,0.148372,0.492412,0.437394,0.455953,0.164982,0.316746,0.394207,0.306803 208.7114,472.8876,1,393.7195,0.65021 0
train/battle-cry-00052581.jpg 0.343783,0.256996,0.264304,0.646417,0.564558,0.646417,0.211318,0.504809,0.613128,0.487108,0.277550,0.372052,0.529234,0.367627 340.3718,720,1,480,0.53333 0
train/casino-royale-00038761_2.jpg 0.354194,0.275739,0.202842,0.624534,0.406838,0.571886,0.153489,0.469880,0.393677,0.440265,0.216003,0.315225,0.390387,0.295482 62.8013,279.1055,52.676,377.1324,0.78659 0
train/hitch-00121411.jpg 0.249047,0.274604,0.196223,0.443149,0.414123,0.704228,0.166509,0.472892,0.414123,0.542292,0.202826,0.327481,0.387711,0.353919 364.3067,575.3816,72.2993,388.9119,0.80601 0
train/funny-girl-dvd-video-00118611.jpg 0.346460,0.316171,0.165267,0.584695,0.354338,0.600490,0.165267,0.505717,0.464630,0.564950,0.267681,0.387251,0.448874,0.399098 259.3508,623.7222,25.7126,480,0.56228 0
train/american-wedding-unrated6x9-00061321.jpg 0.357148,0.238861,0.261995,0.580896,0.409647,0.571030,0.212778,0.495387,0.412928,0.485521,0.216059,0.350680,0.383398,0.340813 100.5964,354.3929,23.5763,404.2711,0.67069 0
train/american-wedding-unrated6x9-00044281.jpg 0.284381,0.210610,0.471773,0.749810,0.149591,0.733371,0.458622,0.598571,0.169316,0.582132,0.435609,0.355273,0.215342,0.338834 127.0543,410.4081,49.2547,474.2858,0.6009 0
train/battle-cry-00136861.jpg 0.271745,0.272856,0.242206,0.618521,0.320978,0.615229,0.199538,0.523052,0.412878,0.532928,0.209384,0.345281,0.396467,0.318945 519.0545,720,18.0654,392.9978,0.68097 0
train/hitch-00124651.jpg 0.282266,0.238657,0.236292,0.603358,0.390632,0.609930,0.177182,0.511362,0.449742,0.508076,0.200169,0.350367,0.413619,0.340511 142.5614,439.7776,23.524,469.3484,0.57293 0
train/princess-diaries-2-00059641.jpg 0.420040,0.284356,0.322697,0.729735,0.536851,0.858660,0.201992,0.639877,0.536851,0.655505,0.252611,0.401561,0.490127,0.413281 35.4024,392.8611,28.9824,480,0.56635 0
train/funny-girl-dvd-video-00148991.jpg 0.311712,0.258840,0.213125,0.502039,0.341288,0.518471,0.130969,0.482320,0.416871,0.502039,0.196694,0.304850,0.403726,0.347575 194.5112,477.981,54.7152,479.9201,0.60065 0
train/battle-cry-00132811.jpg 0.332527,0.291415,0.304428,0.698072,0.448935,0.681967,0.212104,0.581309,0.501118,0.545072,0.272315,0.375968,0.485062,0.371942 336.0133,720,1,480,0.53333 0
train/the-departed-00105821.jpg 0.316487,0.237892,0.216027,0.573663,0.454155,0.581124,0.227189,0.480393,0.435551,0.454278,0.253234,0.316238,0.413227,0.316238 330.9023,693.7578,1,480,0.53333 0
train/daredevil-disc1-00078501.jpg 0.378457,0.242790,0.222509,0.711939,0.545543,0.708215,0.215083,0.574173,0.504700,0.559279,0.207657,0.399173,0.449004,0.384279 203.042,565.2336,1,480,0.53333 0
train/hitch-00061961.jpg 0.389626,0.319814,0.124901,0.277726,0.532493,0.753324,0.145911,0.420826,0.498877,0.589180,0.267768,0.361903,0.469463,0.408200 237.6408,625.2758,26.8722,480,0.56372 0
train/battle-cry-00135551.jpg 0.262317,0.220216,0.174406,0.581626,0.363752,0.585004,0.201456,0.480296,0.387420,0.460030,0.228505,0.294524,0.363752,0.294524 393.1729,683.7173,1,425.1957,0.60208 0
train/hitch-00076401_2.jpg 0.287998,0.266141,0.218873,0.604600,0.439414,0.578312,0.149748,0.542166,0.478914,0.522449,0.179373,0.358149,0.416373,0.368007 259.3322,519.8199,37.3548,428.0868,0.65351 0
train/million-dollar-baby-disc-00057331.jpg 0.468917,0.291741,0.408505,0.645464,0.738448,0.640810,0.204034,0.603576,0.622271,0.598921,0.306270,0.408097,0.524682,0.394134 5.9456,458.9833,1,480,0.53333 0
train/american-wedding-unrated6x9-00066711.jpg 0.437044,0.281686,0.188865,0.341349,0.690186,0.361237,0.178938,0.565086,0.724931,0.589945,0.298064,0.435816,0.630623,0.415928 73.603,558.0529,1,480,0.53333 0
train/battle-cry-00023241.jpg 0.256887,0.260060,0.220169,0.560888,0.353691,0.524120,0.180112,0.494037,0.447157,0.463955,0.200140,0.336938,0.390410,0.316883 180.9738,505.334,1.4722,480,0.53386 0
train/irma-la-douce-00138541.jpg 0.400127,0.288343,0.322304,0.514214,0.493514,0.763452,0.232807,0.611573,0.520752,0.576524,0.260045,0.381807,0.493514,0.350653 24.5228,369.7559,43.9216,480,0.58571 0
train/princess-diaries-2-00013331.jpg 0.381445,0.304610,0.267044,0.874808,0.442459,0.851847,0.160269,0.737042,0.537794,0.710254,0.228910,0.450030,0.480593,0.438549 116.4333,488.4865,1,480,0.53333 0
train/giant-side-a-00114801.jpg 0.316892,0.234006,0.176129,0.403110,0.441568,0.491689,0.256565,0.366874,0.501895,0.415189,0.264608,0.282321,0.445590,0.286348 184.2352,576.2035,1,480,0.53333 0
train/monster-in-law-d1-00050881.jpg 0.410732,0.271882,0.312819,0.603908,0.573920,0.753554,0.284844,0.552468,0.573920,0.580526,0.317482,0.384116,0.545945,0.360734 345.7315,720,1,480,0.53333 0
train/along-came-polly-00077021.jpg 0.272718,0.192428,0.442031,0.573546,0.110459,0.584133,0.413812,0.453565,0.149260,0.467680,0.399703,0.305352,0.170424,0.312410 1,293.9926,1,440.1385,0.58164 0
train/battle-cry-00007031.jpg 0.309507,0.297002,0.240830,0.624528,0.597093,0.745196,0.288046,0.654695,0.562755,0.594362,0.266584,0.452146,0.481200,0.404741 212.1067,626.6074,6.218,480,0.53919 0
train/2-fast-2-furious-00032861.jpg 0.348156,0.225911,0.183084,0.615062,0.400980,0.615062,0.179782,0.486445,0.384472,0.486445,0.196290,0.301763,0.374568,0.321550 35.0274,256.5817,27.2909,359.6223,0.768 0
train/ten-commandments-disc1-00028291_2.jpg 0.446413,0.227475,0.332289,0.580090,0.522495,0.580090,0.289493,0.499084,0.608088,0.537205,0.332289,0.313246,0.546271,0.327541 348.7306,720,1,480,0.53333 0
train/ten-commandments-disc1-00110971.jpg 0.412818,0.289775,0.365575,0.577763,0.530925,0.534368,0.267153,0.660609,0.483682,0.581708,0.275027,0.431797,0.475808,0.380511 63.7429,447.6096,1,480,0.53333 0
train/mr-mrs-smith-ws-00080671.jpg 0.393414,0.306410,0.369591,0.668728,0.663405,0.728451,0.198861,0.680673,0.524439,0.616968,0.242536,0.394003,0.484734,0.394003 21.295,399.426,12.5241,480,0.54645 0
train/battle-cry-00006981.jpg 0.319642,0.305053,0.240588,0.559220,0.477751,0.613387,0.219784,0.480053,0.519359,0.509220,0.286356,0.346720,0.486073,0.342553 245.3891,651.0776,1,480,0.53333 0
train/million-dollar-baby-disc-00114291.jpg 0.281332,0.241512,0.310992,0.547499,0.479062,0.623173,0.185762,0.491566,0.439516,0.475115,0.202240,0.330347,0.396675,0.320476 289.5089,531.7023,59.3498,422.6398,0.70274 0
train/the-departed-00058511.jpg 0.313571,0.238228,0.427384,0.625137,0.168719,0.642409,0.413588,0.511137,0.206657,0.524955,0.396344,0.348773,0.244594,0.331501 246.6702,568.9421,20.1001,480,0.55544 0
train/battle-cry-00084711.jpg 0.331293,0.250414,0.276177,0.706619,0.448875,0.633038,0.165944,0.596247,0.404782,0.530024,0.173293,0.379181,0.368038,0.360786 1,326.3187,1,480,0.53333 0
train/ten-commandments-disc1-00003841.jpg 0.272156,0.226322,0.228215,0.557743,0.312716,0.476579,0.147094,0.486725,0.434398,0.479961,0.184275,0.314250,0.410738,0.287196 224.2683,521.5313,1,434.1075,0.58972 0
train/monster-in-law-d1-00043301.jpg 0.361860,0.269380,0.162748,0.507231,0.490698,0.596912,0.162748,0.507231,0.541452,0.546223,0.264256,0.394154,0.455560,0.394154 175.6388,537.6477,23.55,480,0.55962 0
train/million-dollar-baby-disc-00080931_2.jpg 0.347124,0.241288,0.218376,0.587350,0.403244,0.590645,0.188665,0.495067,0.423052,0.504954,0.211774,0.326980,0.399943,0.330275 78.9014,303.4643,79.7812,416.6254,0.75775 0
train/flt0nnw1-00062481.jpg 0.339987,0.274606,0.343696,0.802469,0.451272,0.780165,0.262087,0.657493,0.436434,0.612884,0.232411,0.415865,0.414177,0.404713 1,334.6714,14.5269,480,0.5488 0
train/battle-cry-00047521.jpg 0.387432,0.336798,0.343817,0.677357,0.448492,0.607499,0.265311,0.611865,0.540083,0.607499,0.282757,0.406656,0.500830,0.393558 360.5739,720,1,480,0.53333 0
train/battle-cry-00027481.jpg 0.375920,0.264938,0.207298,0.782757,0.517093,0.759220,0.211219,0.578768,0.509250,0.570922,0.238670,0.374778,0.485721,0.374778 111.4892,493.3128,1,480,0.53333 0
train/battle-cry-00096761.jpg 0.244548,0.255472,0.122880,0.581190,0.445136,0.640411,0.185358,0.485778,0.428694,0.492358,0.208376,0.334434,0.382658,0.314694 287.0093,550.767,20.0041,415.6405,0.64543 0
train/giant-side-a-00059541.jpg 0.361578,0.242733,0.166940,0.486661,0.371474,0.466884,0.130652,0.414142,0.387969,0.414142,0.186734,0.295475,0.358279,0.311956 248.5992,468.8248,48.061,378.3994,0.77262 0
train/battle-cry-00082061.jpg 0.434065,0.261111,0.393539,0.456147,0.486750,0.541475,0.263853,0.529285,0.502961,0.468336,0.263853,0.346439,0.466487,0.342376 90.0594,485.5863,1,480,0.53333 0
train/battle-cry-00052591.jpg 0.354856,0.251212,0.266238,0.651478,0.576403,0.638135,0.213066,0.518056,0.634005,0.478029,0.283961,0.357949,0.536525,0.331265 325.084,720,1,480,0.53333 0
train/casino-royale-00040071.jpg 0.314149,0.225768,0.432303,0.653546,0.136918,0.712777,0.458559,0.558119,0.146764,0.558119,0.422457,0.363974,0.179585,0.350811 215.1264,483.1525,19.2572,421.2963,0.63517 0
train/battle-cry-00145871.jpg 0.314090,0.280774,0.302847,0.753873,0.538949,0.494795,0.220398,0.596173,0.449005,0.588664,0.254127,0.374643,0.426519,0.389662 281.2054,618.1499,38.0624,480,0.57796 0
train/ten-commandments-disc1-00029431.jpg 0.452178,0.219755,0.256005,0.795021,0.557108,0.749365,0.237757,0.585003,0.538859,0.553044,0.301627,0.338460,0.534297,0.370420 46.0903,491.3478,1,480,0.53333 0
train/schindlers-list-00135321.jpg 0.395689,0.306191,0.256601,0.668972,0.526348,0.690064,0.243957,0.597259,0.572711,0.584604,0.269245,0.415869,0.492629,0.428524 257.1222,668.5144,1,480,0.53333 0
train/mr-mrs-smith-ws-00014211.jpg 0.317736,0.243283,0.206581,0.594123,0.489846,0.647823,0.202995,0.533263,0.432476,0.522523,0.228095,0.365003,0.432476,0.382903 81.7423,376.237,74.8827,480,0.63036 0
train/casino-royale-00038211.jpg 0.362463,0.282506,0.239029,0.727719,0.531155,0.740086,0.251373,0.591681,0.531155,0.575192,0.284288,0.422666,0.485896,0.385564 332.0581,720,1,480,0.53333 0
train/princess-diaries-2-00066671.jpg 0.447681,0.324694,0.263691,0.712880,0.423682,0.768907,0.135698,0.864953,0.523677,0.840941,0.139697,0.516786,0.483679,0.500778 317.1117,697.501,12.2532,480,0.54614 0
train/along-came-polly-00089531.jpg 0.446983,0.198035,0.218412,0.707787,0.634920,0.733274,0.223491,0.544666,0.660317,0.549764,0.259047,0.330570,0.629840,0.325473 10.5719,506.9788,1,480,0.53333 0
train/american-wedding-unrated6x9-00062911.jpg 0.380244,0.265012,0.196908,0.367612,0.493912,0.352955,0.189575,0.451891,0.435245,0.418913,0.248242,0.283333,0.413245,0.294326 98.7418,455.3874,1,480,0.53333 0
train/along-came-polly-00076861.jpg 0.292267,0.251647,0.160286,0.544908,0.272470,0.439466,0.183382,0.439466,0.397853,0.465826,0.209779,0.320844,0.411051,0.320844 164.1271,387.3073,9.5165,344.2865,0.76243 0
train/irma-la-douce-00033191.jpg 0.375894,0.275251,0.360363,0.547267,0.504028,0.601670,0.247760,0.590012,0.492380,0.555038,0.267174,0.387943,0.434137,0.376285 271.9848,650.5642,1,480,0.53333 0
train/bend-of-the-river-00039371.jpg 0.328011,0.238202,0.232380,0.653923,0.440130,0.640726,0.136750,0.545044,0.446726,0.498853,0.173023,0.347081,0.410452,0.327285 61.3816,291.4342,108.0736,453.1525,0.73972 0
train/princess-diaries-2-00033921_2.jpg 0.262685,0.227545,0.343765,0.700105,0.407952,0.686604,0.239037,0.561713,0.465383,0.527958,0.205254,0.352436,0.418087,0.308555 204.4879,511.4089,1,448.5901,0.57068 0
train/2-fast-2-furious-00051901.jpg 0.447860,0.285313,0.500568,0.597931,0.364406,0.663978,0.311697,0.734427,0.566453,0.677187,0.250205,0.408599,0.540099,0.364569 35.7573,464.6866,1,480,0.53333 0
train/funny-girl-dvd-video-00154991.jpg 0.385966,0.295071,0.524436,0.757255,0.197143,0.681625,0.516044,0.610197,0.251692,0.563978,0.486671,0.433726,0.318829,0.362298 38.1599,444.5038,4.1552,480,0.53686 0
train/2-fast-2-furious-00061751.jpg 0.257610,0.243085,0.158755,0.696885,0.432252,0.719904,0.214773,0.552195,0.448728,0.529177,0.224658,0.371333,0.402596,0.351602 221.2437,448.4712,34.0032,374.8442,0.74889 0
train/million-dollar-baby-disc-00044261.jpg 0.285011,0.313419,0.261322,0.539694,0.386536,0.512676,0.193639,0.472149,0.420377,0.465395,0.210560,0.296533,0.386536,0.306665 390.1929,617.5843,148.1495,480,0.76911 0
train/ten-commandments-disc1-00057181.jpg 0.324199,0.248452,0.200735,0.654753,0.621179,0.398317,0.194061,0.514879,0.507726,0.398317,0.207409,0.341702,0.390936,0.321719 225.2491,434.2229,1,310.918,0.82337 0
train/battle-cry-00136951.jpg 0.264241,0.253531,0.260505,0.631087,0.335229,0.518942,0.193254,0.545109,0.473468,0.515204,0.241824,0.339509,0.447314,0.320819 393.809,720,1,480,0.53333 0
train/along-came-polly-00006381.jpg 0.337548,0.266506,0.225888,0.666611,0.348354,0.663007,0.254704,0.551265,0.492431,0.554870,0.240296,0.371038,0.423994,0.378247 285.1451,613.8911,30.4273,480,0.56817 0
train/battle-cry-00047851.jpg 0.354316,0.288036,0.421595,0.652319,0.511301,0.688297,0.264610,0.688297,0.583065,0.688297,0.287036,0.436447,0.529242,0.440944 366.3172,720,13.4247,480,0.54751 0
train/funny-girl-dvd-video-00117971.jpg 0.361923,0.326092,0.312013,0.476197,0.461742,0.488706,0.220512,0.572098,0.511652,0.505385,0.257945,0.384466,0.465901,0.367788 28.798,409.1671,31.1031,480,0.56902 0
train/irma-la-douce-00151651_2.jpg 0.342687,0.247281,0.287802,0.643026,0.437821,0.610047,0.262189,0.518440,0.445139,0.478132,0.265848,0.349882,0.423185,0.320567 268.7061,625.0149,1,480,0.53333 0
train/battle-cry-00025931.jpg 0.320968,0.222403,0.182730,0.492620,0.350591,0.499211,0.100446,0.482734,0.436166,0.509097,0.169565,0.341035,0.403253,0.334444 163.4353,406.684,46.3018,411.1751,0.6997 0
train/million-dollar-baby-disc-00081271.jpg 0.329577,0.327157,0.262758,0.695124,0.592677,0.695124,0.258582,0.607314,0.571797,0.615677,0.275287,0.410786,0.509154,0.406605 209.4259,616.4761,1,480,0.53333 0
train/princess-diaries-2-00024401.jpg 0.389130,0.203428,0.277970,0.815352,0.381719,0.815352,0.177927,0.700384,0.529932,0.652172,0.174222,0.362899,0.503995,0.359190 35.7374,396.8018,1,480,0.53333 0
train/diehard2-dts-00033021.jpg 0.434336,0.279425,0.412907,0.692982,0.616483,0.709094,0.321834,0.596306,0.728985,0.537227,0.359334,0.365359,0.627198,0.354617 301.7693,720,1,480,0.53333 0
train/funny-girl-dvd-video-00178361.jpg 0.307116,0.264902,0.224658,0.744916,0.299620,0.741166,0.198421,0.643663,0.449545,0.684914,0.239650,0.418656,0.430804,0.426157 318.9874,649.404,46.0249,480,0.58854 0
train/casino-royale-00039781.jpg 0.387907,0.297818,0.305426,0.611940,0.462534,0.611940,0.246511,0.537336,0.454678,0.521630,0.266149,0.399908,0.435040,0.376348 31.1307,384.7403,36.6675,480,0.57615 0
train/funny-girl-dvd-video-00065941.jpg 0.291609,0.266199,0.061219,0.269804,0.572398,0.493317,0.122416,0.406796,0.489601,0.550998,0.252011,0.370746,0.403205,0.385166 234.7653,558.7046,37.3742,480,0.57706 0
train/princess-diaries-2-00089861.jpg 0.362489,0.151005,0.314721,0.471085,0.476396,0.478443,0.226535,0.456368,0.469047,0.430615,0.244907,0.276093,0.424954,0.272414 211.9627,569.5632,1,480,0.53333 0
train/2-fast-2-furious-00041081.jpg 0.308264,0.216685,0.403431,0.598100,0.182507,0.608317,0.406830,0.499341,0.196103,0.475502,0.389836,0.346094,0.219894,0.332472 287.6897,607.8253,16.5853,480,0.55123 0
train/2-fast-2-furious-00032661.jpg 0.387809,0.285230,0.132082,0.779032,0.452642,0.714153,0.142887,0.631252,0.420226,0.559164,0.207719,0.425801,0.409420,0.400571 164.9441,510.8768,7.7797,480,0.54097 0
train/million-dollar-baby-disc-00020321.jpg 0.264683,0.244627,0.169019,0.637271,0.442816,0.683464,0.178915,0.505290,0.423024,0.501990,0.208604,0.333714,0.409829,0.337014 205.1622,420.1582,48.4174,370.9109,0.79136 0
train/battle-cry-00027941.jpg 0.285197,0.257467,0.314825,0.695424,0.397127,0.646031,0.252276,0.557122,0.420172,0.501143,0.206187,0.349669,0.383959,0.313447 483.4259,715.3674,113.1521,461.0644,0.73371 0
train/giant-side-a-00046641.jpg 0.289194,0.155463,0.133489,0.507249,0.437658,0.470982,0.166078,0.405702,0.484732,0.380316,0.216773,0.264262,0.441279,0.249756 473.891,720,1,440.0042,0.58181 0
train/casino-royale-00079401.jpg 0.370541,0.260609,0.225756,0.771949,0.511304,0.739739,0.241843,0.586739,0.523370,0.574660,0.269996,0.397503,0.475108,0.377371 18.5133,410.655,1,480,0.53333 0
train/hitch-00076291.jpg 0.285026,0.269464,0.156785,0.509545,0.423132,0.575321,0.176514,0.427326,0.429708,0.466791,0.209396,0.299063,0.393538,0.312218 384.9324,650.9509,62.6887,461.7164,0.63996 0
train/battle-cry-00106441.jpg 0.305369,0.265747,0.199117,0.355600,0.375097,0.342289,0.179195,0.452109,0.487990,0.455437,0.245603,0.322321,0.388379,0.309010 304.2764,606.4966,32.3956,480,0.57066 0
train/battle-cry-00037581_2.jpg 0.464632,0.259545,0.262769,0.708924,0.549414,0.583422,0.238546,0.559131,0.541339,0.470065,0.262769,0.344563,0.468669,0.316223 96.8567,490.8508,1,480,0.53333 0
train/monster-in-law-d1-00050731.jpg 0.377426,0.298293,0.303813,0.597459,0.566057,0.753945,0.271608,0.560638,0.552255,0.579048,0.308414,0.399549,0.533852,0.385742 326.8934,720,1,480,0.53333 0
train/goldeneye-00074251.jpg 0.307783,0.322141,0.233029,0.596653,0.465599,0.629928,0.282865,0.559220,0.577731,0.584176,0.311936,0.384530,0.511282,0.380371 239.6351,644.8587,1,480,0.53333 0
train/casino-royale-00038791.jpg 0.410118,0.293853,0.155139,0.671247,0.501454,0.606442,0.193195,0.522577,0.474815,0.495892,0.246475,0.370095,0.440564,0.351034 162.8397,533.8044,1,480,0.53333 0
train/american-wedding-unrated6x9-00025321.jpg 0.244534,0.245042,0.174913,0.288234,0.410300,0.540741,0.135129,0.404520,0.476607,0.470969,0.227958,0.318136,0.380463,0.318136 359.7436,662.6556,30.594,480,0.56838 0
train/irma-la-douce-00027741.jpg 0.374137,0.261795,0.094317,0.753812,0.380721,0.724093,0.061396,0.572195,0.426810,0.565591,0.170033,0.314629,0.413641,0.337744 147.0482,364.7375,51.3883,377.9225,0.7816 0
